Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","68","France","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","506","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","68","France","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","192","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","68","France","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","501","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","68","France","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1563","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","68","France","5131","Traitement","2734","Viande de Volailles","2017","2017","Milliers de tonnes","82","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","68","France","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","68","France","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1482","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","68","France","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","22.2","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","68","France","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","90","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","68","France","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","8.67","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","68","France","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","5.84","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","76","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","78","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","18","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","61","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","29.39","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","99","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","10.61","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","16","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","18","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","18","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","8.07","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","27","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.75","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.71","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","22","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","51","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","5","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","61","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","61","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","15.27","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","51","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","5.18","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.21","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","58","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","151","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","209","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","209","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","7.19","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","16","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.25","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.72","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","246","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","79","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","118","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","29","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","178","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5131","Traitement","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","15","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","162","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","15.31","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","53","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.32","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.89","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","7","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","8","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","5","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","46.54","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","195","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","15.9","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","14.14","Fc","Donn?e calcul?e"
